id_date,id,name,priceUsd,date_time
bitcoin-2024-09-20 23:23:53.252529,bitcoin,Bitcoin,63143.98694270572,2024-09-20 23:23:53.252529
ethereum-2024-09-20 23:23:53.252529,ethereum,Ethereum,2547.37560796313,2024-09-20 23:23:53.252529
tether-2024-09-20 23:23:53.252529,tether,Tether,1.0007109244458297,2024-09-20 23:23:53.252529
binance-coin-2024-09-20 23:23:53.252529,binance-coin,BNB,567.9301001648124,2024-09-20 23:23:53.252529
solana-2024-09-20 23:23:53.252529,solana,Solana,146.89079727510412,2024-09-20 23:23:53.252529
usd-coin-2024-09-20 23:23:53.252529,usd-coin,USDC,1.00058829597901,2024-09-20 23:23:53.252529
xrp-2024-09-20 23:23:53.252529,xrp,XRP,0.5859015946925797,2024-09-20 23:23:53.252529
steth-2024-09-20 23:23:53.252529,steth,Lido Staked ETH,2536.5067309467076,2024-09-20 23:23:53.252529
dogecoin-2024-09-20 23:23:53.252529,dogecoin,Dogecoin,0.1054750149660839,2024-09-20 23:23:53.252529
tron-2024-09-20 23:23:53.252529,tron,TRON,0.1521369663038446,2024-09-20 23:23:53.252529
cardano-2024-09-20 23:23:53.252529,cardano,Cardano,0.3523391820425613,2024-09-20 23:23:53.252529
avalanche-2024-09-20 23:23:53.252529,avalanche,Avalanche,27.523052942333216,2024-09-20 23:23:53.252529
wrapped-bitcoin-2024-09-20 23:23:53.252529,wrapped-bitcoin,Wrapped Bitcoin,63048.40110643477,2024-09-20 23:23:53.252529
shiba-inu-2024-09-20 23:23:53.252529,shiba-inu,Shiba Inu,1.4354309857e-05,2024-09-20 23:23:53.252529
chainlink-2024-09-20 23:23:53.252529,chainlink,Chainlink,11.418857190351261,2024-09-20 23:23:53.252529
bitcoin-cash-2024-09-20 23:23:53.252529,bitcoin-cash,Bitcoin Cash,335.5985370436854,2024-09-20 23:23:53.252529
polkadot-2024-09-20 23:23:53.252529,polkadot,Polkadot,4.3260592120772285,2024-09-20 23:23:53.252529
multi-collateral-dai-2024-09-20 23:23:53.252529,multi-collateral-dai,Multi Collateral DAI,1.0012597321588683,2024-09-20 23:23:53.252529
near-protocol-2024-09-20 23:23:53.252529,near-protocol,NEAR Protocol,4.3887498583577385,2024-09-20 23:23:53.252529
litecoin-2024-09-20 23:23:53.252529,litecoin,Litecoin,65.27386324537137,2024-09-20 23:23:53.252529
fetch-2024-09-20 23:23:53.252529,fetch,Artificial Superintelligence Alliance,1.6303501064572596,2024-09-20 23:23:53.252529
uniswap-2024-09-20 23:23:53.252529,uniswap,Uniswap,6.7799135180127195,2024-09-20 23:23:53.252529
